file,prompt_tokens,completion_tokens,total_tokens,input_cost,output_cost,total_cost
0be040a8-68d6-6c9a-9188-43835fd45bbf,4556,546,5102,0.013668,0.008190000000000001,0.021858000000000002
0be44bb8-7668-d0af-d3a1-a94043a12cb2,4005,449,4454,0.012015,0.0067350000000000005,0.01875
0c06b4a9-5780-61f0-5428-d08b091dd30b,3996,506,4502,0.011988000000000002,0.00759,0.019578
0c0b6146-549d-c911-7326-ec5cbc344243,3816,544,4360,0.011448,0.00816,0.019608
0c0fec03-63ab-279e-537a-e7e9c4ddf999,4148,466,4614,0.012444,0.00699,0.019434
0c256864-c623-18de-4e36-2a3a101bfe52,4115,525,4640,0.012344999999999998,0.007875,0.02022
0c32f7a2-49e3-188c-67cb-e68ab16aab7c,4489,465,4954,0.013467,0.006975,0.020442000000000002
0c3a7a2c-18ba-3876-8ee6-6c193697c97f,4149,568,4717,0.012447,0.00852,0.020967
0c4d7bbe-e927-ec2e-c209-36f1762e8daf,3696,438,4134,0.011088,0.00657,0.017658
0c53441f-be56-8bed-4627-68eda3454c76,4093,490,4583,0.012279000000000002,0.00735,0.019629
0c63a9e4-55b8-a51c-8220-7d513c2ce969,4083,609,4692,0.012249,0.009134999999999999,0.021384
0c91c803-85e7-4cd7-fe28-93d777c33828,3997,514,4511,0.011990999999999998,0.007710000000000001,0.019701
0cb0b4cf-872f-8286-5d1b-fe2ce5593e87,4104,556,4660,0.012312,0.00834,0.020652
0ce294f3-d17c-9221-7d96-e6162fdb5dd4,4157,510,4667,0.012471,0.0076500000000000005,0.020121
0cf82212-31f2-bc6c-3d31-4153ac5aa0fe,4194,563,4757,0.012582,0.008445000000000001,0.021027
0d18c6c3-9766-29c3-2d91-13931e7695fb,3844,467,4311,0.011532,0.007005,0.018537
0d2862eb-658b-c301-3255-00d713371c27,3984,499,4483,0.011951999999999999,0.0074849999999999995,0.019437
0d393cd7-cfd1-914b-b0a7-51aab0d9614c,4043,671,4714,0.012129,0.010065000000000001,0.022194
0d5286fc-784a-a04a-776c-fdc52a1e2fc5,3889,503,4392,0.011667,0.007545,0.019212
0d5bff3c-9365-ceab-5b3b-3642606de454,3888,503,4391,0.011664,0.007545,0.019209
0dd684e4-deb5-3b02-d26e-4cc887b642c2,3900,475,4375,0.011699999999999999,0.007125,0.018824999999999998
0ddd97bf-7071-8122-e214-7e5d866ed7a3,4760,757,5517,0.014280000000000001,0.011354999999999999,0.025634999999999998
0e0022d3-2ff5-63e9-a9a7-2d1e31ce945d,4109,552,4661,0.012327,0.00828,0.020607
0e10e41a-ace2-a80f-bbc7-3fd787938332,3968,491,4459,0.011904000000000001,0.007365,0.019269
0e12c034-85be-4454-fabb-693d27c2afbb,3676,509,4185,0.011028,0.007635,0.018663
0e139bc7-1134-c7e0-c1e9-63200d98ba02,3621,479,4100,0.010863000000000001,0.0071849999999999995,0.018048
0e1cb150-c415-9ae9-96e7-fd165a04fdcc,4319,522,4841,0.012957,0.00783,0.020787
0e30ba45-0c28-d417-50af-1b24be04213a,4331,594,4925,0.012993,0.00891,0.021903
0e379025-e011-c600-e30e-ee999fb6c9e7,4067,629,4696,0.012201,0.009435,0.021636000000000002
0e8211bb-466e-84c5-8c9d-8bbbddd4824e,3643,534,4177,0.010929,0.00801,0.018938999999999998
0ead7104-51cc-d03e-6a68-f750919e3a25,4292,533,4825,0.012875999999999999,0.007995,0.020871
0ee43e32-521f-f3d7-9fdc-498cbe9c59a2,3747,524,4271,0.011241,0.00786,0.019101
0eef6def-337d-c1ce-a0b2-aba768aee968,3877,513,4390,0.011630999999999999,0.0076950000000000005,0.019326
0ef82506-8694-66bb-3a0e-2d24fad2d76a,4230,513,4743,0.01269,0.0076950000000000005,0.020385
0f164fe9-1692-a1ea-dcf8-835109655d64,3721,498,4219,0.011163,0.007469999999999999,0.018632999999999997
0f1d2003-55bd-e3c1-1597-a313d1ea2448,3970,470,4440,0.011909999999999999,0.00705,0.018959999999999998
0f3aceff-64c5-54ef-432e-23b087083036,3973,475,4448,0.011918999999999999,0.007125,0.019044
0f4d871e-af7c-cd0b-74ba-c2d9e573b25e,3754,495,4249,0.011262,0.007425,0.018687
0f55436d-c6a3-1e1f-fb5d-90a85e0a7435,3778,468,4246,0.011334,0.00702,0.018354000000000002
0f56c216-1629-d2a9-7da9-00255b0026bd,4017,527,4544,0.012051,0.007905,0.019956
0f57717b-d4f4-12c0-3fdd-a6772dedbd2d,4151,517,4668,0.012453,0.007755,0.020208
0f8c6226-f256-8e11-cec1-c1cd8a938804,4047,545,4592,0.012141,0.008175,0.020316
0faa413c-fc7a-412a-5fb6-75a373b15997,4263,557,4820,0.012789000000000002,0.008355,0.021144000000000003
0fbc240a-6e4c-a4ae-f444-a76d841869ff,4156,522,4678,0.012468,0.00783,0.020298
0feac319-b972-6f4e-0e1c-2fab6ef3dfba,3733,484,4217,0.011199,0.00726,0.018459
101e30b9-c6f8-3bae-1d83-0f97c8944c8f,3927,501,4428,0.011781,0.007515000000000001,0.019296
10699ef6-cf3a-1c32-c590-39f386368f55,4202,671,4873,0.012606,0.010065000000000001,0.022671
1077fc72-34ca-27ed-44af-e90573f01e2c,3589,456,4045,0.010767,0.006840000000000001,0.017607
107c986b-b085-1d9a-523c-a1b041086801,4054,512,4566,0.012162000000000001,0.007679999999999999,0.019842
109ed78c-60be-4190-9059-1c10b5532985,3827,459,4286,0.011481,0.006885,0.018366
10a2b32d-e5a9-5ece-b339-1c4e5908ea6f,3733,531,4264,0.011199,0.007965,0.019164
10a80ce5-8d81-0ed4-2997-326b358bb71a,3919,477,4396,0.011757,0.007155,0.018911999999999998
10e7f349-0cd5-3d50-82d7-540b9061e139,4453,625,5078,0.013359000000000001,0.009375,0.022734
10e845b1-35de-9de0-48c6-f5d2332aa82e,4123,489,4612,0.012369,0.0073349999999999995,0.019704
113367ae-995b-db69-050a-7be56b514f7d,4173,469,4642,0.012518999999999999,0.0070350000000000005,0.019554
11453ba6-e123-6422-c2b7-613a35270dac,3809,609,4418,0.011427,0.009134999999999999,0.020561999999999997
11a92f8b-4864-fcf8-1eca-b57f2ad96076,4002,502,4504,0.012006000000000001,0.007529999999999999,0.019536
11bf1c96-a3d9-8f18-7c95-f6f2a34ca182,3661,431,4092,0.010983,0.006465,0.017447999999999998
11c1a203-bcf3-beb1-7f19-b9fdc1faaeab,4033,607,4640,0.012099,0.009105,0.021204
12036861-6e12-6a26-62e5-1a28a81b05fc,3905,514,4419,0.011715,0.007710000000000001,0.019425
1221c176-1118-6580-b029-a03e2a8201b7,3860,450,4310,0.01158,0.00675,0.01833
122c62fd-1502-4330-2740-a5354fcba3e2,3878,455,4333,0.011634,0.006825,0.018459
124bcf14-349a-19ee-6c6a-2246063a1bfe,4069,484,4553,0.012206999999999999,0.00726,0.019466999999999998
12931e2c-f537-b8d8-f917-bbc732200542,3917,548,4465,0.011751000000000001,0.00822,0.019971000000000003
12be1f46-3378-8832-65e7-a7a466b5ccc7,3968,619,4587,0.011904000000000001,0.009285,0.021189
12d50805-fea5-2265-e849-baffea7ed54f,3913,542,4455,0.011739,0.008129999999999998,0.019868999999999998
13024619-5ab8-8cba-4c60-81997aa003c0,3925,471,4396,0.011774999999999999,0.007065,0.01884
13712f75-e943-c13f-52b9-bdc445280748,4360,783,5143,0.013080000000000001,0.011744999999999998,0.024825
141e2629-79a1-8558-fdf9-20dea2698141,4081,468,4549,0.012243,0.00702,0.019263000000000002
144a189c-e5ec-e985-2f18-1e64f2f8a617,4260,575,4835,0.01278,0.008625,0.021405
1462f966-28e5-e5f6-7c0a-7ff32ae0fe83,4613,769,5382,0.013839,0.011535,0.025374
14756623-c88a-2588-eb9c-dc9b2f828128,3787,504,4291,0.011361,0.00756,0.018921
14fda34a-430f-fe8b-5594-149f505974cb,3725,542,4267,0.011175000000000001,0.008129999999999998,0.019305
15d8568c-f223-4817-6bb8-377d3e6b60be,4244,505,4749,0.012732,0.007575,0.020307
1641c2e4-8699-00d7-bfdb-8f91be632745,4010,520,4530,0.012029999999999999,0.0078,0.01983
1697ea47-c2d0-a160-bc64-417b02d6b168,4266,675,4941,0.012798,0.010125,0.022923
16cf21e2-4827-2136-011c-26394030f7bb,4004,470,4474,0.012011999999999998,0.00705,0.019062
179174ea-a83d-56bc-c52d-405b84c428ce,4423,610,5033,0.013269,0.00915,0.022419
18bbc95a-287e-9ab5-20ea-f2e76414050b,3972,563,4535,0.011916,0.008445000000000001,0.020361
1951ff96-0dc4-c689-afd3-8d0e31cf36f3,4117,533,4650,0.012351,0.007995,0.020346000000000003
19956973-0a60-927e-6978-9b785b28ec8c,4111,567,4678,0.012333,0.008505,0.020838000000000002
19cf6de5-4fce-ccc9-07c3-6ebd4d11f78d,3903,505,4408,0.011708999999999999,0.007575,0.019284
1a121572-fb6a-ef9f-ea89-e42c069e1311,4513,768,5281,0.013538999999999999,0.01152,0.025058999999999998
1a3e8840-00a9-25bd-8864-59eb537c6d7c,3600,558,4158,0.0108,0.00837,0.01917
1b35b862-68a7-aaae-241e-0e9f9553fee9,3828,515,4343,0.011484,0.007725000000000001,0.019209
1b3e8a50-8d44-f280-86dc-f489a5d605d4,4460,483,4943,0.013380000000000001,0.007245,0.020625
1c39d81a-2ae2-9f0a-d43c-fe411d30efbb,4181,442,4623,0.012542999999999999,0.0066300000000000005,0.019173
1c6a91c7-f53d-120c-05bb-73781928e529,4008,523,4531,0.012024,0.007845000000000001,0.019869
1c83db90-31bc-fb85-91db-c36a741c2a23,4131,659,4790,0.012393000000000001,0.009885,0.022278
1cc501af-3f81-44a2-8cf9-029f59dc9259,4225,514,4739,0.012674999999999999,0.007710000000000001,0.020385
1d64cc17-ef18-5531-fd65-dbf040a93f2a,4132,671,4803,0.012396,0.010065000000000001,0.022461000000000002
1d9eb55f-5539-7a5b-600a-dfe94b174d51,3953,365,4318,0.011859,0.005475,0.017334
1e45b724-1b02-b01b-6d55-a3887b8a0bea,3665,563,4228,0.010995,0.008445000000000001,0.01944
1e8b8a58-2c53-9248-3e41-93a8a093f546,4370,588,4958,0.01311,0.00882,0.021929999999999998
1f0126ff-aa69-3db2-53fb-3b06c4a6a9c9,4091,584,4675,0.012273,0.00876,0.021033
1f65a7b5-9afa-3e52-58e4-1b3a49cac4aa,4324,541,4865,0.012972,0.008115,0.021087
1f7c4eb7-cf5e-1e57-e0c3-ef0fc79fca8e,4256,650,4906,0.012768000000000002,0.00975,0.022518000000000003
201a0bbf-80d8-c272-5f5b-dc8588d07ba5,3808,460,4268,0.011424,0.0069,0.018324
20c34710-baa6-fe64-d6a9-8672b6790875,4388,627,5015,0.013164000000000002,0.009405,0.022569000000000002
20d14062-a3d6-083b-83a3-a5c62e0d3249,3812,482,4294,0.011436,0.00723,0.018666000000000002
20ec7916-a311-2dbc-e862-646b015e8271,4375,680,5055,0.013125000000000001,0.0102,0.023325000000000002
2138a789-6f68-d7b1-907b-1404dbbb487b,3968,529,4497,0.011904000000000001,0.007935,0.019839000000000002
2190e0b6-05e6-9107-591d-fcc283901fae,3736,583,4319,0.011208000000000001,0.008745,0.019953
22e9ac67-2698-1695-8837-28350f3aa403,3885,504,4389,0.011655,0.00756,0.019215
22f6c9f2-92c3-5cd2-c5fa-03df8d57fb7c,3971,562,4533,0.011913,0.00843,0.020343
230a573f-ef54-1bc1-fd9b-8914a1b2c6f5,3848,479,4327,0.011543999999999999,0.0071849999999999995,0.018729
2324cab0-5c6f-4819-a74b-c95ad6fed076,4119,468,4587,0.012357,0.00702,0.019377
24a505cf-d6be-a334-ca3b-aa30a7d4f576,4346,542,4888,0.013038000000000001,0.008129999999999998,0.021168
2518b516-d8c7-87a2-7c74-1acea3915b54,3858,550,4408,0.011574,0.00825,0.019824
257273a4-d20b-540c-3f12-3f1d8040dbdf,3923,539,4462,0.011769000000000002,0.008085,0.019854000000000004
2599c291-8ff7-c5e3-7c82-78cc929397b0,4143,503,4646,0.012428999999999999,0.007545,0.019974
26590cdc-8412-d2b7-ed96-812c196ecfd8,3672,465,4137,0.011016,0.006975,0.017991
26ac5a9c-521c-9b3b-f6ad-7964b4fbe648,4403,676,5079,0.013208999999999999,0.01014,0.023348999999999998
26c5f74b-8b12-43ba-8ea3-95faee3b9bf2,3931,510,4441,0.011792999999999998,0.0076500000000000005,0.019443
27a2a8a0-9460-8066-72a1-cbf8c5914b5b,4107,564,4671,0.012321000000000002,0.00846,0.020781
27bb2264-7a66-1672-2fa0-790bc8d2c03e,3846,453,4299,0.011538,0.006795,0.018333
28360f48-a5c2-0923-3437-6e874571f6f8,3921,464,4385,0.011763,0.00696,0.018723
28996ba6-8bc7-4dfa-e6fe-1450af45dc26,3599,533,4132,0.010797000000000001,0.007995,0.018792000000000003
28e0bc9f-3469-8eba-c5a5-6e6940eef6e0,4002,519,4521,0.012006000000000001,0.007785,0.019791000000000003
2923e00b-fc0b-949a-8ef6-5a65f6208cbc,4130,547,4677,0.01239,0.008204999999999999,0.020595
2933dbb9-3c6d-66e6-7957-1c52a8750cfd,4079,515,4594,0.012237000000000001,0.007725000000000001,0.019962
293bccc5-9d73-71e1-7847-61430317a5a5,4586,750,5336,0.013758,0.01125,0.025008
294c7c18-9148-0257-863a-143c38ce4ae6,4076,516,4592,0.012228,0.0077399999999999995,0.019968
2a1d735f-4180-ba3c-1ffb-49af653863ef,3925,493,4418,0.011774999999999999,0.007394999999999999,0.01917
2a200860-f259-8418-f689-a827be0d7e29,4077,679,4756,0.012230999999999999,0.010185,0.022416
2a3d9c72-6c5a-fce6-625d-ccad401ded35,3898,497,4395,0.011694,0.007455000000000001,0.019149
2a3de662-fac7-d907-ec56-a9e291a62dc2,4146,651,4797,0.012438000000000001,0.009765,0.022203
2a94555b-2ecf-480b-677b-caeb028e5b25,3839,511,4350,0.011517,0.007664999999999999,0.019181999999999998
2ae623e6-2ab1-9c91-7206-3f6e1b940732,3728,499,4227,0.011184,0.0074849999999999995,0.018668999999999998
2c57c2fa-85c7-4e23-5064-c2f32bda1ffb,4383,633,5016,0.013149,0.009495,0.022643999999999997
2c87d15f-2a83-c3a2-8640-6cbcfb2ebc23,3990,515,4505,0.011969999999999998,0.007725000000000001,0.019694999999999997
2cae884c-2102-d7d0-df03-19812466e995,4413,609,5022,0.013239,0.009134999999999999,0.022373999999999998
2d43782e-408c-dc89-eb9b-24e06be1cfcf,3654,396,4050,0.010962,0.00594,0.016902
2e75480e-9c7a-3466-58ff-3c4294d37a35,4174,571,4745,0.012521999999999998,0.008565,0.021086999999999998
2f17d467-fc19-3bb9-894a-c838562b3f00,3921,493,4414,0.011763,0.007394999999999999,0.019157999999999998
2f359021-8071-217d-4c95-64ca4767e160,3910,570,4480,0.01173,0.00855,0.02028
2f8a9b17-aed4-112a-4277-21437c5f4360,3608,503,4111,0.010824,0.007545,0.018369
30a8f4fd-1f76-693b-7034-8c63faa551b0,3771,609,4380,0.011313,0.009134999999999999,0.020448
30b4bf3c-7b3a-c9e1-7368-50614ef30d31,3966,601,4567,0.011897999999999999,0.009014999999999999,0.020912999999999998
30c03841-d75a-cd43-e2f6-4c62b500dca9,3847,482,4329,0.011541000000000001,0.00723,0.018771000000000003
30fe7f9b-bc43-a271-b307-640b8b2cf84b,3761,513,4274,0.011283,0.0076950000000000005,0.018978000000000002
318cff1a-318e-bac2-0ae0-5a9c0b205a50,3874,588,4462,0.011622,0.00882,0.020442000000000002
31c09903-2884-6f85-0685-037bb22e1ff2,3928,508,4436,0.011784,0.00762,0.019403999999999998
31c64f09-5782-eaea-a888-bb0af75bc97b,3990,506,4496,0.011969999999999998,0.00759,0.019559999999999998
31d52f1f-18f5-b9ca-5ad5-132548cc812a,4108,408,4516,0.012323999999999998,0.00612,0.018444
31fed497-4f35-3d0e-543e-43bf1011b217,4320,565,4885,0.01296,0.008475,0.021435
33033e9b-cbba-facf-fdbe-88f404227513,4228,531,4759,0.012684,0.007965,0.020649
33b23be8-aef0-deac-6d08-338fd8240a56,3629,458,4087,0.010886999999999999,0.00687,0.017757
33d8a69a-5eae-04ce-98f6-4a3a131a47f1,3584,473,4057,0.010752,0.007095,0.017847
33e82fb3-0397-b99b-ba0f-45d97bbdfa7e,4062,457,4519,0.012185999999999999,0.006855,0.019041
33f4f69c-400a-ab23-4c96-7a8684ccad89,3642,503,4145,0.010926,0.007545,0.018471
3478d04f-ddbc-e61d-7c6a-30a49b67cb01,4365,751,5116,0.013094999999999999,0.011265,0.02436
348e6410-5df6-6151-7518-172567b6c68a,4184,551,4735,0.012552,0.008265,0.020817000000000002
34b0819e-b7ef-5608-c8bc-54edbb82755b,3606,515,4121,0.010818,0.007725000000000001,0.018543
351350db-aa7a-95aa-5f14-449653380859,3753,440,4193,0.011259,0.0066,0.017859
35890d2d-b858-b214-0cb4-32129e961b05,3600,536,4136,0.0108,0.00804,0.018840000000000003
360d5edb-fcff-8360-3960-37bdb4dde123,3893,480,4373,0.011679,0.0072,0.018879
3685a614-686b-e970-a84b-47a3352b8ba3,3841,470,4311,0.011522999999999999,0.00705,0.018573
380616ce-9e69-fa8b-5ec9-1af5ab4e0cc9,3927,499,4426,0.011781,0.0074849999999999995,0.019266
38f6bc95-77ed-b3c6-8bb7-10948fe9dc85,4077,522,4599,0.012230999999999999,0.00783,0.020061
392befec-ce27-0f3d-bd72-9effde0e8691,3720,547,4267,0.01116,0.008204999999999999,0.019365
3a1c3391-bd69-569e-a555-ba47efca00dd,3870,507,4377,0.01161,0.007605,0.019215
